FLG_PRES_RISCOSS,IMP_V_AGG_IVA,SOLVIBILITA,VOL_AFF_DICH,PESO_ADESIONE,TIPO_DICH_ACCERT,IMP_ESISTZ,DETR_IVA_ACC,VAL_ALIQ_MEDIA_ACQ,FLG_PRES_RICORSO,STATO_CONTROLLO,VAL_ALIQ_M_ACQ_IMP,FLG_VC,IMP_V_AGG_IMPON,VAR_RIMBORSO,VAL_ALIQ_MEDIA_VOL,IMP_IMPST_CREDIT,IMP_ACQ_NOIMP,COD_ATTIV_GEN,IVA_OP_IMPON_DIC,IMP_BEN_AMM,IMP_ECC_PREC,FLG_PRES_BILANCIO,imp_tot_pos,VAR_DETRAZIONE,MAG_IMP_RIT_ACC,Target,Cluster
1.5182599119059246,-0.12924867818208055,-0.7370831369043732,0.08420463244335825,4.058525430662792,0.4774247681734496,-0.0828589450457999,0.2745297571428582,-1.7413318448801327,-0.5425338016399285,0.6228483451424831,0.5945503958705778,-0.3851429774717643,-0.23117819848753882,-0.07317725145978213,-0.46256826096864834,-0.034157402949814536,0.01321548904648466,0.1588456817996292,0.10931075596024412,-0.02618886050190807,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.0858314547621529,-0.03573744014524595,0,0
-0.6586487545104611,0.00943042668401637,-0.7370831369043732,-0.04357582822965237,-0.4496751247964661,-1.1618952848668214,-0.0828589450457999,-0.0507695130174536,0.5335927997496506,-0.5425338016399285,-1.4449801911164095,0.591981979015376,-0.3851429774717643,0.05171592222911219,-0.07317725145978213,-0.03862355785746695,-0.05428772600538886,-0.033722165463075875,-0.07130933657467425,0.16682585563642183,-0.026056910177910824,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.17813907402261522,-0.03573744014524595,0,1
-0.6586487545104611,-0.03808462838799285,0.22889918377387097,-0.05078879283901269,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.07291777607175069,-1.442564917302144,-0.5425338016399285,-1.5742194746325902,0.5868451453049732,-0.3851429774717643,0.04819260996986857,-0.07317725145978213,0.6789365580091616,-0.05428772600538886,-0.03618816587484687,1.7699308104197535,0.1508874319940547,-0.026253327893064227,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.15255904461338252,-0.03573744014524595,1,1
-0.6586487545104611,-0.013777739111561832,0.22889918377387097,-0.04341123770319694,-0.4496751247964661,-1.1618952848668214,-0.0828589450457999,-0.044493757335342506,-0.4037152083381572,1.8432031275789247,-0.540305206503144,-0.9413628835398805,-0.3851429774717643,0.057651162935011914,-0.07317725145978213,-0.09954376254482167,-0.05428772600538886,-0.03618816587484687,-0.3014643549489777,0.12243792399393753,-0.025855419017625347,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.10689962008994727,-0.03573744014524595,0,1
-0.6586487545104611,0.014462253641848121,0.22889918377387097,-0.010561050999692189,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.07755074620569222,0.7776834268558505,1.8432031275789247,-0.540305206503144,0.5945503958705778,-0.3851429774717643,0.05582767036149264,-0.07317725145978213,0.38781787495401593,-0.018390926196209828,-0.03618816587484687,-0.07130933657467425,0.18763811923297538,-0.0261945859560531,-0.01631811289725423,0.8285434053253496,-0.139304453605642,-0.21154126779147633,-0.03573744014524595,0,1
1.5182599119059246,-0.01582481725038896,0.22889918377387097,-0.05047784186697022,1.3348209284061572,-1.1618952848668214,-0.0828589450457999,-0.07755074620569222,-0.1186173558781159,-0.5425338016399285,0.6228483451424831,-0.5946266080876869,-0.3851429774717643,0.05555950768150023,-0.07317725145978213,-0.006166071753548534,-0.05428772600538886,-0.03618816587484687,0.6191557185482361,0.18956911289042255,-0.026297216249748918,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.2146403744318118,-0.03573744014524595,0,0
-0.6586487545104611,-0.20048160410394894,0.22889918377387097,-0.03723948811416577,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.07755074620569222,0.7347234764851588,1.8432031275789247,-0.540305206503144,0.5611609767529594,-0.3851429774717643,-0.03941540046047958,-0.07317725145978213,0.4931798683067359,-0.05428772600538886,-0.03618816587484687,0.8493107369225397,-0.38133309968547946,0.013965114561070524,-0.0759257499818793,0.8285434053253496,-0.139304453605642,0.7313151289403889,-0.03573744014524595,1,1
-0.6586487545104611,-0.015961702799978012,0.22889918377387097,-0.050583933830173525,-0.4496751247964661,-1.1618952848668214,-0.038115246353557126,-0.07717055460365994,-1.3097796161563713,-0.5425338016399285,-1.4449801911164095,-2.1613608897605623,-0.3851429774717643,0.055457265967418116,-0.07317725145978213,-0.31975532211140706,-0.05428772600538886,-0.03618816587484687,-1.6823944651947986,0.17307741021868878,-0.02635978873971117,-0.0759257499818793,-1.2069373717449643,0.057528866451375886,-0.18637722585074504,-0.03573744014524595,0,1
-0.6586487545104611,-0.014423443271859196,-2.6690477782608615,-0.04909357178458562,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.07755074620569222,0.49649102442950793,-0.5425338016399285,1.915241180304291,0.47383480367611064,-0.3851429774717643,0.05333947014214845,-0.07317725145978213,-0.06059477922011952,-0.05428772600538886,-0.034471231296698296,0.8493107369225397,0.1665002085594256,-0.02635978873971117,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.1776158897833846,-0.03573744014524595,0,0
-0.6586487545104611,-0.020487370477819438,0.22889918377387097,-0.04171695737822661,-0.4496751247964661,-1.1618952848668214,-0.0828589450457999,-0.07755074620569222,-1.0246817636963297,-0.5425338016399285,-1.0572623405678672,-1.7786667783355483,-0.3851429774717643,0.0523055866408695,-0.008930135238498582,-0.31875663023128653,-0.05428772600538886,-0.03618816587484687,-1.6823944651947986,0.12142924149394879,-0.02557672591514939,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.2087829508849516,-0.03573744014524595,0,1
