FLG_PRES_RISCOSS,IMP_V_AGG_IVA,SOLVIBILITA,VOL_AFF_DICH,PESO_ADESIONE,TIPO_DICH_ACCERT,IMP_ESISTZ,DETR_IVA_ACC,VAL_ALIQ_MEDIA_ACQ,FLG_PRES_RICORSO,STATO_CONTROLLO,VAL_ALIQ_M_ACQ_IMP,FLG_VC,IMP_V_AGG_IMPON,VAR_RIMBORSO,VAL_ALIQ_MEDIA_VOL,IMP_IMPST_CREDIT,IMP_ACQ_NOIMP,COD_ATTIV_GEN,IVA_OP_IMPON_DIC,IMP_BEN_AMM,IMP_ECC_PREC,FLG_PRES_BILANCIO,imp_tot_pos,VAR_DETRAZIONE,MAG_IMP_RIT_ACC,Target
-0.6586487545104611,-0.0169218144990213,0.2288991837738709,-0.0507874372253762,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,0.7874470519400987,-0.5425338016399285,0.8813269121748447,0.5971188127257796,-0.3851429774717643,0.0547549855154502,-0.0731772514597821,0.4777001441648669,-0.0539612703278369,-0.0361881658748468,1.7699308104197535,0.1879264324367287,-0.0263597887397111,-0.0753534505859366,0.8285434053253496,-0.139304453605642,-0.2120036538622336,-0.0357374401452459,0
-0.6586487545104611,0.0136478452731956,-0.7370831369043732,-0.0319425543319044,-0.4496751247964661,-1.1618952848668214,-0.0828589450457999,-0.0775507462056922,0.5863163752045897,-0.5425338016399285,0.4936090616263023,0.5945503958705778,-0.3851429774717643,0.0484572917904362,-0.0731772514597821,0.1940716502106254,-0.0542877260053888,-0.0213827024684714,-0.0713093365746742,0.1255951036083594,-0.0244470387990741,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.1119682673984567,-0.0357374401452459,0
-0.6586487545104611,0.215018618999158,0.2288991837738709,0.411031299423324,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,-0.891896462550557,1.843203127578925,-0.2818266394707823,-1.6040144321818508,-0.3851429774717643,0.1712515014631329,-0.0731772514597821,-0.028137293116201,0.987189164894832,-0.034933015065421,-1.6823944651947986,-0.440515911953058,-0.0073679479585994,-0.0759257499818793,0.8285434053253496,-0.139304453605642,0.7966011622180809,-0.0357374401452459,0
1.5182599119059246,0.1108986831864332,0.2288991837738709,0.1379238487568105,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,-1.0695944390838703,-0.5425338016399285,0.752087628658664,0.4276033002824849,2.5964383579428296,-0.3352208819351311,-0.0731772514597821,-0.3402285056538787,-0.0533183525138826,0.0059778731981622,-0.7617743916975847,-0.326925334666123,-0.0183911587114446,-0.0757192501998381,0.8285434053253496,-0.139304453605642,0.614296254099141,-0.0357374401452459,0
-0.6586487545104611,-0.020250503424219,0.2288991837738709,-0.0362761049840498,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,0.0064884157307773,0.2445894972559098,-0.5425338016399285,-1.5742194746325902,-0.1040589887442122,-0.3851429774717643,0.0525849085466645,-0.0731772514597821,0.3368845890678668,-0.0542877260053888,-0.0361881658748468,0.3890007001739327,0.1747831046677812,-0.0259118789230911,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.1909274887754296,-0.0357374401452459,1
-0.6586487545104611,-0.0392238483436388,0.2288991837738709,-0.0504132277135984,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0748861845449549,0.2914548976602998,-0.5425338016399285,0.8813269121748447,0.0577512731334779,-0.3851429774717643,0.0389038342168609,-0.0731772514597821,0.4791981819850479,-0.0542877260053888,-0.0361881658748468,0.1588456817996292,0.1041199020757178,-0.0262147778601731,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.0775005057295112,-0.0357374401452459,1
-0.6586487545104611,0.006998865309278,0.2288991837738709,-0.0431482248955096,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0737422103786517,-2.260756699362126,1.843203127578925,-0.4110659229869631,0.5817083115945705,2.5964383579428296,0.0497836698616077,-0.0731772514597821,-0.4810440607508789,-0.0542877260053888,-0.019623719286992,-1.452239446820495,0.1581139539469893,-0.0256230796809143,-0.0228140060408919,0.8285434053253496,-0.139304453605642,-0.1641570952255621,-0.0357374401452459,0
-0.6586487545104611,-0.0174721559928701,0.2288991837738709,-0.0507825064579113,-0.4496751247964661,-1.1618952848668214,-0.0828589450457999,-0.0775507462056922,0.7854943269232487,-0.5425338016399285,-1.5742194746325902,0.5945503958705778,-0.3851429774717643,0.0542949319281534,-0.0731772514597821,-0.5194936981355208,-0.0542877260053888,-0.0361881658748468,-1.452239446820495,0.1864719665429348,-0.0261597645997048,-0.0759257499818793,-1.2069373717449643,0.2259833047483554,-0.2096693241832199,-0.0357374401452459,0
-0.6586487545104611,-0.0137542250294238,-0.7370831369043732,-0.0472393000903088,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,-0.5501695846018771,-0.5425338016399285,-1.4449801911164095,-1.1596783162320023,-0.3851429774717643,0.057095726974264,-0.0731772514597821,-0.2448534311023644,-0.0542877260053888,-0.0361881658748468,-0.3014643549489777,0.147247753190059,-0.0263557340586618,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.1446600825672615,-0.0357374401452459,0
1.5182599119059246,0.0976135067080145,0.2288991837738709,-0.0029354723516601,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,-1.8877862211438523,-0.5425338016399285,0.752087628658664,0.4507190519792978,2.5964383579428296,0.0307904627889968,-0.0731772514597821,-0.3617003810764709,0.1731752640994897,-0.0200475091391336,-0.7617743916975847,0.1111709697778984,-0.0235738968543159,-0.050632476678723,0.8285434053253496,-0.139304453605642,-0.0888169648245514,-0.0357374401452459,0
-0.6586487545104611,-0.0205888449394268,-0.7370831369043732,-0.0507914448728893,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,0.7522980016368052,1.843203127578925,-0.540305206503144,0.5945503958705778,-0.3851429774717643,0.052097383470771,-0.0731772514597821,-0.5194936981355208,-0.0542877260053888,-0.0361881658748468,0.6191557185482361,0.1590968965108731,-0.0260643471557148,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.1657346477022636,-0.0357374401452459,1
1.5182599119059246,-0.0061241386502683,0.2288991837738709,-0.0141994717483493,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,0.0565464995618399,-0.9250927878370002,-0.5425338016399285,0.752087628658664,-1.6476775187202752,-0.3851429774717643,0.063116521744651,-0.0731772514597821,-0.0536039360592755,-0.0374719274310815,-0.0361881658748468,0.1588456817996292,0.0696371604076243,-0.0262559766796793,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.0221581729008047,-0.0357374401452459,0
1.5182599119059246,-0.0332355021159793,0.2288991837738709,-0.0177682023507947,-0.4496751247964661,-1.1618952848668214,-0.0828589450457999,-0.0775507462056922,-2.305669374749667,-0.5425338016399285,0.752087628658664,-3.2015697161171435,2.5964383579428296,-0.0550271914845121,0.318242989835881,-0.4545787259276838,-0.0542877260053888,-0.035422731120642,0.1588456817996292,-0.0117088134973991,-0.0254115435067729,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.2035943071912975,-0.0357374401452459,0
1.5182599119059246,-0.0122451248293531,0.2288991837738709,-0.0491566622384139,1.8044251529331632,-1.1618952848668214,-0.0828589450457999,-0.0715387093101202,-0.0307447301198837,-0.5425338016399285,0.6228483451424831,-0.4687741821828164,-0.3851429774717643,0.0581903548851111,-0.0731772514597821,-0.0201477580752364,-0.0542877260053888,-0.0361881658748468,0.6191557185482361,0.1763452456389839,-0.0262989073981262,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.1934170137792304,-0.0357374401452459,0
-0.6586487545104611,-0.2457473785927142,-0.7370831369043732,-0.0503342342325471,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0570397223750174,0.7854943269232487,1.843203127578925,-0.1525873559546015,0.5945503958705778,-0.3851429774717643,-0.1126210820125843,0.9505372257750292,0.4791981819850479,-0.0542843948250056,-0.0361881658748468,0.6191557185482361,-0.3570506301407722,0.0754068171420369,-0.0758903500192436,0.8285434053253496,-0.139304453605642,-0.153330221381912,-0.0357374401452459,1
-0.6586487545104611,-0.0206965245060429,2.160863825130359,-0.0383016542021208,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,-2.9442104552594857,-0.5425338016399285,-1.4449801911164095,0.5945503958705778,-0.3851429774717643,0.0511634552366971,-0.0731772514597821,-0.5194936981355208,-0.0542877260053888,0.3137795063497291,0.1588456817996292,0.1678277392841938,-0.0242083423744868,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.1797470255835533,-0.0357374401452459,1
1.5182599119059246,-0.0165449826707899,0.2288991837738709,-0.0507307822499938,1.0530583936899534,-1.1618952848668214,-0.0184280189289703,-0.0772845226274221,0.7835416019063988,-0.5425338016399285,0.6228483451424831,0.591981979015376,-0.3851429774717643,0.0550306218053838,-0.0731772514597821,-0.0201477580752364,-0.0542877260053888,-0.0361881658748468,0.6191557185482361,0.1815909289768708,-0.0263597887397111,-0.0759257499818793,-1.2069373717449643,-0.0845617869351142,-0.2018359601609781,-0.0357374401452459,0
-0.6586487545104611,-0.0171662396504518,-2.669047778260861,-0.0505534566568625,-0.4496751247964661,-1.1618952848668214,-0.0828589450457999,-0.0756089958730539,0.7698725267884523,-0.5425338016399285,0.3643697781101215,0.5945503958705778,-0.3851429774717643,0.054754200615776,-0.0731772514597821,0.5905523266184913,-0.0542877260053888,-0.0361881658748468,0.8493107369225397,0.1864009673853285,-0.0258032379213071,-0.0759257499818793,-1.2069373717449643,0.1173403871923844,-0.209555727605283,-0.0357374401452459,0
1.5182599119059246,-0.0304833280974864,0.2288991837738709,-0.0470628337561535,1.0530583936899534,0.4774247681734496,-0.0828589450457999,-0.0426938855628979,0.7230071263840615,-0.5425338016399285,0.6228483451424831,0.589413562160175,-0.3851429774717643,0.0453457447254899,-0.0731772514597821,0.4791981819850479,-0.0542877260053888,-0.0361881658748468,-0.3014643549489777,0.1235135781789584,-0.0134064275556957,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.1086259680842281,-0.0357374401452459,0
-0.6586487545104611,-0.0169694958322456,0.2288991837738709,-0.0504095519946453,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775138899845069,0.7854943269232487,-0.5425338016399285,-1.4449801911164095,0.5945503958705778,-0.3851429774717643,0.0547201086690577,-0.0731772514597821,0.4791981819850479,-0.0542877260053888,-0.0361881658748468,1.7699308104197535,0.1889560199119352,-0.0263597887397111,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.2136564040736258,-0.0357374401452459,0
1.5182599119059246,-0.0139981369766806,-0.7370831369043732,-0.050361521910796,1.0530583936899534,-1.1618952848668214,-0.0828589450457999,-0.0775507462056922,0.5960800002888378,-0.5425338016399285,0.6228483451424831,0.5868451453049732,-0.3851429774717643,0.0545442570159652,-0.0731772514597821,-0.3821735646189426,-0.0542877260053888,-0.0361881658748468,-1.452239446820495,0.1873842887708901,-0.0263597887397111,-0.0759257499818793,-1.2069373717449643,0.2499203578234021,-0.2131876181956607,-0.0357374401452459,0
1.5182599119059246,-0.0171863012681489,0.2288991837738709,-0.0507914448728893,0.3016916344467436,-1.1618952848668214,-0.0828589450457999,-0.0775507462056922,0.7796361518726997,-0.5425338016399285,0.6228483451424831,0.5945503958705778,-0.3851429774717643,0.0545620366998893,-0.0731772514597821,-0.5194936981355208,-0.0542877260053888,-0.0361881658748468,0.6191557185482361,0.1752089899545122,-0.0262389836947791,-0.0759257499818793,-1.2069373717449643,-0.1389933341395596,-0.2030967221808977,-0.0357374401452459,0
1.5182599119059246,-0.0192768151420365,0.2288991837738709,-0.0507144881538554,0.3016916344467436,-1.1618952848668214,-0.0828589450457999,-0.0775507462056922,0.7854943269232487,-0.5425338016399285,0.6228483451424831,0.5945503958705778,-0.3851429774717643,0.0530324037391742,-0.0521007769284771,0.4791981819850479,-0.0542877260053888,-0.0361881658748468,1.7699308104197535,0.1790956903993849,-0.0253986459534854,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.2146307747210002,-0.0357374401452459,0
1.5182599119059246,-0.0170649984634687,0.2288991837738709,-0.0505599541398604,1.0530583936899534,-1.1618952848668214,0.0075054288330535,-0.0775507462056922,0.2563058473570072,-0.5425338016399285,0.6228483451424831,-0.0860800707578021,-0.3851429774717643,0.0546563611650839,-0.0731772514597821,0.005318884867838,-0.0542877260053888,-0.0361881658748468,0.6191557185482361,0.1787308253097485,-0.0263597887397111,-0.0759257499818793,-1.2069373717449643,0.1451544674601502,-0.1972472983930472,-0.0357374401452459,0
-0.6586487545104611,-0.0168420345774816,0.2288991837738709,-0.0506560214150098,-0.4496751247964661,-1.1618952848668214,0.4988091379533561,-0.0765486505995826,0.7601089017042041,1.843203127578925,-0.1525873559546015,0.5791398947393696,-0.3851429774717643,0.0548168902114932,-0.0731772514597821,0.4791981819850479,-0.0542877260053888,-0.0361881658748468,0.3890007001739327,0.1883668525130961,-0.0263524943888787,-0.0759257499818793,-1.2069373717449643,0.1784777555042364,-0.212710832558686,-0.0357374401452459,0
-0.6586487545104611,-0.020975614266657,0.2288991837738709,-0.0459588291817597,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0752678074565478,0.7464398265862568,1.843203127578925,-0.540305206503144,0.5765714778841677,-0.3851429774717643,0.0520136039620689,-0.0731772514597821,0.4791981819850479,-0.0542877260053888,-0.0361881658748468,-0.7617743916975847,0.1738649605487782,-0.0258919111470693,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.1894363336960323,-0.0357374401452459,1
-0.6586487545104611,-0.0234181395487413,0.2288991837738709,-0.0503303039183419,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0693284095211758,0.7718252518053015,-0.5425338016399285,0.8813269121748447,0.5945503958705778,-0.3851429774717643,0.0500290363249756,-0.0731772514597821,0.4791981819850479,-0.0542877260053888,-0.0361881658748468,2.000085828794057,0.1509552211363915,-0.0252399836352385,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.1526694412877156,-0.0357374401452459,0
-0.6586487545104611,-0.0157524554619047,-0.7370831369043732,-0.0497751112343913,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0726293671952914,0.0219788453350553,-0.5425338016399285,-1.4449801911164095,-0.0758064033369966,-0.3851429774717643,0.0546735607057706,-0.0731772514597821,0.1251619104823063,-0.0542877260053888,-0.0353131044048152,-1.452239446820495,0.1853123535113315,-0.0261427308642413,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.2078085802375771,-0.0357374401452459,0
-0.6586487545104611,-0.0168030310602845,1.194881504452115,-0.0507914448728893,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,0.7835416019063988,-0.5425338016399285,-1.4449801911164095,0.591981979015376,-0.3851429774717643,0.0548418704967763,-0.0731772514597821,-0.5194936981355208,-0.0542877260053888,-0.0361881658748468,1.7699308104197535,0.1896678059064717,-0.0263244580013215,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.2147987696602027,-0.0357374401452459,0
-0.6586487545104611,-0.0180237105147657,1.194881504452115,-0.0507914448728893,-0.4496751247964661,-1.1618952848668214,-0.0828589450457999,-0.0775507462056922,0.7854943269232487,-0.5425338016399285,0.8813269121748447,0.5945503958705778,-0.3851429774717643,0.0539489959282701,-0.0731772514597821,-0.5194936981355208,-0.0542877260053888,-0.0361881658748468,1.53977579204545,0.1806089833121391,-0.0263012913060799,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.2002600076360785,-0.0357374401452459,0
-0.6586487545104611,-0.0318862416885371,2.160863825130359,-0.0476756491956888,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,-2.789945178928368,-0.5425338016399285,-1.4449801911164095,-3.1322224610267044,2.5964383579428296,0.0511082392509212,-0.0421024988674838,-0.4241186235840065,-0.0365491904649398,-0.0109381297482551,-1.6823944651947986,0.1718979489249688,-0.0263597887397111,-0.0445200831303045,0.8285434053253496,-0.139304453605642,-0.2110484826364823,-0.0357374401452459,0
-0.6586487545104611,-0.0148579405872384,0.2288991837738709,-0.0491604112595833,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,0.7737779768221513,-0.5425338016399285,0.4936090616263023,0.5945503958705778,-0.3851429774717643,0.0562941055244013,-0.0006099460068548,-0.2608325011842935,-0.0542877260053888,-0.0361881658748468,-0.3014643549489777,0.1465186709952351,-0.026310847313176,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.2033895133606506,-0.0357374401452459,0
-0.6586487545104611,-0.0146530788121036,-2.669047778260861,-0.0497850342434664,-0.4496751247964661,-1.1618952848668214,-0.0828589450457999,-0.0775507462056922,-0.5736022848040725,-0.5425338016399285,1.915241180304291,-1.0954678948519665,-0.3851429774717643,0.0565544874597973,-0.0731772514597821,-0.0206471040152967,-0.0542877260053888,-0.0361881658748468,0.6191557185482361,0.1817594946544845,-0.0262296110652179,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.2085253586448411,-0.0357374401452459,0
1.5182599119059246,-0.0157529220111535,0.2288991837738709,-0.0503000282996055,-0.4496751247964661,-1.1618952848668214,-0.0828589450457999,-0.0749767148746624,0.7835416019063988,-0.5425338016399285,0.752087628658664,0.591981979015376,-0.3851429774717643,0.0556099801431582,-0.0731772514597821,0.2215356769139411,-0.0542877260053888,-0.0361881658748468,-0.3014643549489777,0.1893926617405164,-0.0263597887397111,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.2143571829628704,-0.0357374401452459,0
-0.6586487545104611,0.0713140322450126,-1.7030654575826174,0.0432107366343384,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,-1.233623340499237,1.843203127578925,-0.540305206503144,0.550887309332153,2.5964383579428296,0.0339857893626453,-0.0731772514597821,-0.1190182542071727,0.0781266942261317,0.0400002991946523,-1.452239446820495,0.1106069840516391,-0.0244678215863621,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.0879113921046599,-0.0357374401452459,0
1.5182599119059246,-0.0227086114512123,0.2288991837738709,-0.0473405441355855,-0.4496751247964661,-1.1618952848668214,0.1020041204710703,-0.0775507462056922,0.3715166233511335,-0.5425338016399285,0.752087628658664,0.5817083115945705,2.5964383579428296,0.0518717418774763,-0.0731772514597821,0.4157812475973917,-0.0542877260053888,-0.0361704453920145,0.1588456817996292,0.1632639349662831,-0.0252253541830103,-0.0759257499818793,-1.2069373717449643,3.718203582456707,-0.1724208462825228,-0.0357374401452459,0
-0.6586487545104611,-0.0227554996507136,1.194881504452115,-0.0500407527380572,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,0.053222445604649,-0.5425338016399285,0.8813269121748447,0.5945503958705778,-0.3851429774717643,0.0473925583193541,-0.0731772514597821,-0.5194936981355208,-0.0542877260053888,-0.0285551429816311,0.1588456817996292,0.1688814118429129,-0.0263349308960921,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.1814381746381917,-0.0357374401452459,1
-0.6586487545104611,0.0100781836610083,0.2288991837738709,-0.0316095649583466,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0708382621939054,0.0786078708236936,-0.5425338016399285,0.8813269121748447,0.5945503958705778,2.5964383579428296,-0.0083631654238985,-0.0731772514597821,-0.3432245812942404,-0.0542877260053888,-0.0361651893165982,0.1588456817996292,0.1133382285343724,-0.0224204317845494,-0.0759257499818793,0.8285434053253496,-0.139304453605642,0.0676663211630645,-0.0357374401452459,1
-0.6586487545104611,-0.0200906169966656,1.194881504452115,-0.0270253440641759,-0.4496751247964661,5.395384927294263,-0.0828589450457999,-0.0161067737338146,0.6937162511313177,1.843203127578925,-0.4110659229869631,0.591981979015376,-0.3851429774717643,0.055390959007985,-0.0731772514597821,0.4687119172437818,-0.0542877260053888,-0.0361881658748468,-0.9919294100718882,0.1874317611085089,-0.0205805438511104,-0.0759257499818793,-1.2069373717449643,-0.139304453605642,-0.2112100777684771,-0.0357374401452459,1
1.5182599119059246,-0.0211006028104024,0.2288991837738709,-0.016092795861396,1.3348209284061572,0.4774247681734496,-0.0828589450457999,0.1224722600953214,0.1703859466156252,-0.5425338016399285,0.6228483451424831,0.5945503958705778,-0.3851429774717643,0.0585071130927581,-0.0731772514597821,0.331891129667264,-0.0405266198424602,0.0864676100412406,-0.0713093365746742,0.1868067053401974,-0.0261730900339071,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.2102069079886679,-0.0357374401452459,0
-0.6586487545104611,-0.017675104916085,0.2288991837738709,-0.0266640999216958,-0.4496751247964661,0.4774247681734496,-0.0828589450457999,-0.0775507462056922,0.7854943269232487,-0.5425338016399285,0.8813269121748447,0.5945503958705778,-0.3851429774717643,0.0524724972628907,-0.0731772514597821,0.4682125713037217,-0.0542877260053888,-0.0361881658748468,-0.3014643549489777,0.1758248642816337,-0.0260398968177289,-0.0759257499818793,0.8285434053253496,-0.139304453605642,-0.1925818389386237,-0.0357374401452459,1
1.5182599119059246,0.0102903702593488,0.2288991837738709,-0.0444819539483704,1.8044251529331632,0.4774247681734496,-0.0828589450457999,-0.0648720272042724,-0.8547946872304147,-0.5425338016399285,0.6228483451424831,-1.557782928788225,-0.3851429774717643,0.0746797661231122,-0.0731772514597821,-0.2843017603671269,-0.0542877260053888,-0.0361881658748468,-0.3014643549489777,0.1751938271184101,-0.0263597887397111,0.0175006514073157,0.8285434053253496,-0.139304453605642,-0.1915706693998049,-0.0357374401452459,0
